"","GD.AT.Open","GD.AT.High","GD.AT.Low","GD.AT.Close","GD.AT.Volume","GD.AT.Adjusted"
"2024-09-04",1435.83996582031,1436.19995117188,1426.86999511719,1435.7900390625,20460100,1435.7900390625
"2024-09-05",1439.93005371094,1448.31005859375,1439.93005371094,1446.56005859375,18496200,1446.56005859375
"2024-09-06",1440.23999023438,1443.78002929688,1437.66003417969,1443.13000488281,14881600,1443.13000488281
"2024-09-09",1441.47998046875,1443.16003417969,1434.17004394531,1434.17004394531,12087100,1434.17004394531
"2024-09-10",1439.10998535156,1441.27001953125,1426.06994628906,1426.09997558594,19227800,1426.09997558594
"2024-09-11",1425.78002929688,1429.91003417969,1412.56994628906,1413.5400390625,18753000,1413.5400390625
"2024-09-12",1418.81005859375,1425.17004394531,1405.18005371094,1406.91003417969,31987800,1406.91003417969
"2024-09-13",1410.2900390625,1419.5,1405.55004882812,1419.23999023438,19787800,1419.23999023438
"2024-09-16",1419.39001464844,1423.60998535156,1413.84997558594,1423.60998535156,15751300,1423.60998535156
"2024-09-17",1425.82995605469,1429.7900390625,1421.15002441406,1429.7900390625,24384400,1429.7900390625
"2024-09-18",1427.90002441406,1433.39001464844,1417.84997558594,1419.5,12712700,1419.5
"2024-09-19",1421.97998046875,1428.42004394531,1416.78002929688,1428.39001464844,25367700,1428.39001464844
"2024-09-20",1429.56005859375,1432.22998046875,1422.93005371094,1425.18994140625,49061700,1425.18994140625
"2024-09-23",1424.81994628906,1444.13000488281,1421.91003417969,1442.53002929688,38577700,1442.53002929688
"2024-09-24",1445.34997558594,1454.31005859375,1445.25,1454.09997558594,30278700,1454.09997558594
"2024-09-25",1453.32995605469,1462.06005859375,1449.14001464844,1462.06005859375,19737900,1462.06005859375
"2024-09-26",1462.36999511719,1474.67004394531,1462.36999511719,1471.26000976562,27796700,1471.26000976562
"2024-09-27",1471.40002441406,1474.33996582031,1465.76000976562,1468.69995117188,26333200,1468.69995117188
"2024-09-30",1466.81005859375,1469.48999023438,1451.08996582031,1451.90002441406,27769200,1451.90002441406
"2024-10-01",1454.34997558594,1459.11999511719,1447.03002929688,1447.03002929688,20458600,1447.03002929688
"2024-10-02",1439.43005371094,1439.43005371094,1423.93005371094,1428.81005859375,46351800,1428.81005859375
"2024-10-03",1424.34997558594,1427.23999023438,1416.18994140625,1418.42004394531,118936000,1418.42004394531
"2024-10-04",1418.82995605469,1438.05004882812,1418.82995605469,1437.88000488281,33497000,1437.88000488281
"2024-10-07",1435.56994628906,1440.75,1428.39001464844,1429.72998046875,34775100,1429.72998046875
"2024-10-08",1426.59997558594,1427.42004394531,1418.86999511719,1427.2900390625,23409900,1427.2900390625
"2024-10-09",1428.81994628906,1430.77001953125,1418.38000488281,1419.27001953125,42266100,1419.27001953125
"2024-10-10",1420.03002929688,1422.30004882812,1411.56005859375,1411.60998535156,23249800,1411.60998535156
"2024-10-11",1411.86999511719,1417.42004394531,1408.71997070312,1416.78002929688,24088200,1416.78002929688
"2024-10-14",1421.18005371094,1424.18994140625,1410.77001953125,1411.48999023438,16441900,1411.48999023438
"2024-10-15",1412.86999511719,1423.94995117188,1412.68005371094,1423.73999023438,20267400,1423.73999023438
"2024-10-16",1422.52001953125,1430.67004394531,1420.68994140625,1430.08996582031,20156700,1430.08996582031
"2024-10-17",1428.07995605469,1438.67004394531,1428.07995605469,1438.67004394531,21310300,1438.67004394531
"2024-10-18",1439.18994140625,1444.4599609375,1439.18994140625,1443.56994628906,20242500,1443.56994628906
"2024-10-21",1441.02001953125,1445.10998535156,1432.27001953125,1438.71997070312,16500300,1438.71997070312
"2024-10-22",1438.26000976562,1440.82995605469,1414.01000976562,1414.65002441406,30538700,1414.65002441406
"2024-10-23",1418.39001464844,1419.94995117188,1405.39001464844,1407.14001464844,30899200,1407.14001464844
"2024-10-24",1406.08996582031,1415.7099609375,1398.57995605469,1402.59997558594,30375200,1402.59997558594
"2024-10-25",1401.7099609375,1404.5400390625,1387.42004394531,1390.25,27926800,1390.25
"2024-10-29",1397.44995117188,1409.7099609375,1397.44995117188,1401.18005371094,51639100,1401.18005371094
"2024-10-30",1402.32995605469,1402.77001953125,1377.22998046875,1381.82995605469,31209100,1381.82995605469
"2024-10-31",1382.08996582031,1392.41003417969,1378.35998535156,1382.68005371094,32630800,1382.68005371094
"2024-11-01",1383.89001464844,1396,1383.89001464844,1390.48999023438,27554000,1390.48999023438
"2024-11-04",1386.71997070312,1392.08996582031,1385.63000488281,1390.65002441406,15313500,1390.65002441406
"2024-11-05",1391.85998535156,1399.72998046875,1391.66003417969,1399.66003417969,29195500,1399.66003417969
"2024-11-06",1412.84997558594,1424.7900390625,1406.11999511719,1408.56994628906,34608600,1408.56994628906
"2024-11-07",1408.7900390625,1412.72998046875,1404.77001953125,1408.5,19719300,1408.5
"2024-11-08",1408.42004394531,1415.82995605469,1408.42004394531,1413.13000488281,43096600,1413.13000488281
"2024-11-11",1415.42004394531,1428.40002441406,1415.42004394531,1428.40002441406,37971400,1428.40002441406
"2024-11-12",1426.18005371094,1434.28002929688,1422.02001953125,1430.91003417969,38164000,1430.91003417969
"2024-11-13",1428.39001464844,1430.82995605469,1414.98999023438,1419.51000976562,36870600,1419.51000976562
"2024-11-14",1419.39001464844,1421,1414.46997070312,1417.5,32756400,1417.5
"2024-11-15",1414.58996582031,1414.58996582031,1403.22998046875,1403.86999511719,33592800,1403.86999511719
"2024-11-18",1399.93005371094,1401.06005859375,1381.69995117188,1392.43994140625,29343500,1392.43994140625
"2024-11-19",1392.5,1397.53002929688,1359.94995117188,1366.71997070312,35362600,1366.71997070312
"2024-11-20",1372.68994140625,1389.18994140625,1372.68994140625,1384.59997558594,19084800,1384.59997558594
"2024-11-21",1385.46997070312,1399.30004882812,1380.21997070312,1397.63000488281,15889600,1397.63000488281
"2024-11-22",1399.81994628906,1403.88000488281,1390.57995605469,1401.57995605469,19854900,1401.57995605469
"2024-11-25",1403.14001464844,1410.67004394531,1400.51000976562,1406.19995117188,40577900,1406.19995117188
"2024-11-26",1408.27001953125,1412.2900390625,1401.42004394531,1408.05004882812,13849200,1408.05004882812
"2024-11-27",1408.83996582031,1411.56005859375,1396.59997558594,1403.63000488281,20491000,1403.63000488281
"2024-11-28",1404.76000976562,1410.41003417969,1400.40002441406,1403.82995605469,96131400,1403.82995605469
"2024-11-29",1402.0400390625,1406.43005371094,1393.48999023438,1393.48999023438,26338500,1393.48999023438
"2024-12-02",1399.30004882812,1426.40002441406,1399.30004882812,1424.32995605469,35500600,1424.32995605469
"2024-12-03",1429.55004882812,1435.61999511719,1423.5400390625,1429.21997070312,31111700,1429.21997070312
"2024-12-04",1429.89001464844,1437.98999023438,1427.94995117188,1436.7900390625,31979000,1436.7900390625
"2024-12-05",1439.96997070312,1457.4599609375,1439.07995605469,1455.81005859375,50571700,1455.81005859375
"2024-12-06",1454.71997070312,1460.73999023438,1452.18005371094,1456.52001953125,30764100,1456.52001953125
"2024-12-09",1450.68005371094,1465.15002441406,1450.68005371094,1464.9599609375,32357500,1464.9599609375
"2024-12-10",1461.67004394531,1468.21997070312,1458.81005859375,1458.81005859375,32374900,1458.81005859375
"2024-12-11",1455.03002929688,1461.18005371094,1454.68994140625,1457.59997558594,21164000,1457.59997558594
"2024-12-12",1456.85998535156,1466.10998535156,1456.85998535156,1464.03002929688,30652100,1464.03002929688
"2024-12-13",1464.64001464844,1470.43994140625,1464.64001464844,1469.31994628906,20806300,1469.31994628906
"2024-12-16",1464.59997558594,1466.97998046875,1458.26000976562,1464.47998046875,28655500,1464.47998046875
"2024-12-17",1463.58996582031,1465.08996582031,1451.32995605469,1452.80004882812,24373000,1452.80004882812
"2024-12-18",1453.80004882812,1458.22998046875,1452.55004882812,1455.67004394531,45463400,1455.67004394531
"2024-12-19",1442.32995605469,1456.28002929688,1440.23999023438,1456.28002929688,19449000,1456.28002929688
"2024-12-20",1452.64001464844,1456.06994628906,1446.08996582031,1452.5,55003100,1452.5
"2024-12-23",1453.27001953125,1458.44995117188,1448.84997558594,1448.85998535156,16301600,1448.85998535156
"2024-12-27",1449.63000488281,1459.35998535156,1446.98999023438,1457.38000488281,14902000,1457.38000488281
"2024-12-30",1456.5,1461.82995605469,1454.85998535156,1456.31005859375,20112100,1456.31005859375
"2024-12-31",1457.73999023438,1469.67004394531,1457.73999023438,1469.67004394531,16906500,1469.67004394531
"2025-01-02",1470.31005859375,1480.97998046875,1469.7900390625,1480.97998046875,15340700,1480.97998046875
"2025-01-03",1482.17004394531,1490.86999511719,1474.84997558594,1486.82995605469,20513900,1486.82995605469
"2025-01-07",1490.14001464844,1506.93005371094,1485.82995605469,1506.60998535156,43292400,1506.60998535156
"2025-01-08",1505.07995605469,1509.23999023438,1497.84997558594,1506.47998046875,39387900,1506.47998046875
"2025-01-09",1505.43994140625,1511.56005859375,1500.2099609375,1510.93005371094,34278300,1510.93005371094
"2025-01-10",1509.38000488281,1514.34997558594,1503.72998046875,1503.72998046875,28258500,1503.72998046875
"2025-01-13",1499.13000488281,1499.13000488281,1487.7099609375,1490.21997070312,27111000,1490.21997070312
"2025-01-14",1494.43994140625,1498.76000976562,1490.56994628906,1493.10998535156,22914300,1493.10998535156
"2025-01-15",1494.35998535156,1503.46997070312,1492.28002929688,1503.18005371094,25912900,1503.18005371094
"2025-01-16",1507.7099609375,1509.61999511719,1501.81994628906,1506.82995605469,24355700,1506.82995605469
"2025-01-17",1507.30004882812,1524.67004394531,1507.30004882812,1524.67004394531,38673000,1524.67004394531
"2025-01-20",1525.06994628906,1530.91003417969,1523.73999023438,1530.86999511719,25229800,1530.86999511719
"2025-01-21",1531.5400390625,1539.71997070312,1529.2900390625,1539.47998046875,19978000,1539.47998046875
"2025-01-22",1539.5,1541.2900390625,1530.18994140625,1530.68005371094,28965400,1530.68005371094
"2025-01-23",1531.31994628906,1536.0400390625,1526.78002929688,1529.56994628906,115088500,1529.56994628906
"2025-01-24",1531.58996582031,1549.43005371094,1531.58996582031,1544.13000488281,27834000,1544.13000488281
"2025-01-27",1538.02001953125,1543.32995605469,1528.88000488281,1539.88000488281,21297900,1539.88000488281
"2025-01-28",1539.31005859375,1549.16003417969,1539.31005859375,1545.61999511719,24443600,1545.61999511719
"2025-01-29",1547.27001953125,1553.85998535156,1544.53002929688,1546.03002929688,24897800,1546.03002929688
"2025-01-30",1548.35998535156,1550.80004882812,1535.34997558594,1550.71997070312,21379400,1550.71997070312
"2025-01-31",1553.19995117188,1557.01000976562,1549.31005859375,1549.31994628906,23776700,1549.31994628906
"2025-02-03",1529.46997070312,1530.48999023438,1505.47998046875,1507.5,42959800,1507.5
"2025-02-04",1512.67004394531,1521.97998046875,1512.67004394531,1520.81994628906,34328100,1520.81994628906
"2025-02-05",1521.22998046875,1521.85998535156,1514.5,1517.34997558594,20057400,1517.34997558594
"2025-02-06",1522.51000976562,1544.48999023438,1522.51000976562,1544.48999023438,28352100,1544.48999023438
"2025-02-07",1544.25,1557.82995605469,1544.25,1557.82995605469,23983000,1557.82995605469
"2025-02-10",1557.25,1557.25,1546.53002929688,1551.90002441406,22827700,1551.90002441406
"2025-02-11",1549.90002441406,1554.7900390625,1546.81994628906,1548.93005371094,19423200,1548.93005371094
"2025-02-12",1550.80004882812,1562.08996582031,1550.5,1562.0400390625,33047300,1562.0400390625
"2025-02-13",1566.60998535156,1600.97998046875,1565.96997070312,1600.96997070312,46005300,1600.96997070312
"2025-02-14",1601.43994140625,1604.2900390625,1594.18994140625,1604.2900390625,21704700,1604.2900390625
"2025-02-17",1605.23999023438,1615.18005371094,1598.34997558594,1615.02001953125,20461300,1615.02001953125
"2025-02-18",1616.78002929688,1625.41003417969,1604.02001953125,1625.40002441406,29615500,1625.40002441406
"2025-02-19",1624.71997070312,1629.80004882812,1610.71997070312,1613.78002929688,30210300,1613.78002929688
"2025-02-20",1607.14001464844,1618.23999023438,1604.39001464844,1617.56005859375,23413400,1617.56005859375
"2025-02-21",1614.43005371094,1623.72998046875,1614.43005371094,1618.16003417969,27820300,1618.16003417969
"2025-02-24",1620.18005371094,1620.27001953125,1599.83996582031,1603.9599609375,47138500,1603.9599609375
"2025-02-25",1597.84997558594,1601.94995117188,1593.78002929688,1596.41003417969,76013000,1596.41003417969
"2025-02-26",1598.84997558594,1606.02001953125,1596.55004882812,1600.17004394531,25223600,1600.17004394531
"2025-02-27",1591.75,1599.13000488281,1581.01000976562,1597.84997558594,29737700,1597.84997558594
"2025-02-28",1591.19995117188,1608.93005371094,1584.47998046875,1607.7900390625,85586600,1607.7900390625
"2025-03-04",1604.56005859375,1619.07995605469,1592.18994140625,1602.15002441406,69161500,1602.15002441406
"2025-03-05",1606.52001953125,1630.59997558594,1606.52001953125,1630.34997558594,116390400,1630.34997558594
"2025-03-06",1631.56994628906,1644.30004882812,1618.31994628906,1625.5400390625,43257400,1625.5400390625
"2025-03-07",1622.73999023438,1629.59997558594,1617.61999511719,1627.35998535156,44425200,1627.35998535156
"2025-03-10",1629.89001464844,1632.51000976562,1619.42004394531,1627.93994140625,51193000,1627.93994140625
"2025-03-11",1622.15002441406,1635.94995117188,1622.15002441406,1624.33996582031,45341800,1624.33996582031
"2025-03-12",1627.23999023438,1666.2099609375,1627.23999023438,1666.2099609375,65248500,1666.2099609375
"2025-03-13",1665.28002929688,1671.5,1658.53002929688,1671.34997558594,52446200,1671.34997558594
"2025-03-14",1672.01000976562,1693.82995605469,1671.64001464844,1693.60998535156,45569000,1693.60998535156
"2025-03-17",1692.94995117188,1700.53002929688,1685.42004394531,1696.09997558594,22348700,1696.09997558594
"2025-03-18",1698.38000488281,1708.05004882812,1694.85998535156,1705.16003417969,79311600,1705.16003417969
"2025-03-19",1704.25,1704.25,1691.34997558594,1701.28002929688,42111000,1701.28002929688
"2025-03-20",1700.7900390625,1707.51000976562,1689.89001464844,1702.81994628906,39382700,1702.81994628906
"2025-03-21",1696.2900390625,1698.31994628906,1690.38000488281,1697.10998535156,118161800,1697.10998535156
"2025-03-24",1702.7099609375,1726.89001464844,1702.7099609375,1726.52001953125,40493800,1726.52001953125
"2025-03-26",1730.46997070312,1749.34997558594,1729.40002441406,1746.67004394531,77958400,1746.67004394531
"2025-03-27",1738.17004394531,1749.55004882812,1734.03002929688,1746.18005371094,39375300,1746.18005371094
"2025-03-28",1742.42004394531,1749.90002441406,1734.0400390625,1735.68005371094,34432100,1735.68005371094
"2025-03-31",1718.52001953125,1718.52001953125,1680.72998046875,1685.23999023438,50612100,1685.23999023438
"2025-04-01",1690.18005371094,1709.88000488281,1689.92004394531,1698.33996582031,31646300,1698.33996582031
"2025-04-02",1705.10998535156,1710.46997070312,1690.65002441406,1708.89001464844,27174100,1708.89001464844
"2025-04-03",1689.56994628906,1712.13000488281,1676.28002929688,1678.69995117188,43309800,1678.69995117188
"2025-04-04",1663.51000976562,1664.93005371094,1578.52001953125,1597.55004882812,86644700,1597.55004882812
"2025-04-07",1597.43005371094,1597.43005371094,1455.07995605469,1478.92004394531,90455000,1478.92004394531
"2025-04-08",1504.96997070312,1581.98999023438,1504.96997070312,1570.53002929688,68698600,1570.53002929688
"2025-04-09",1552.2900390625,1552.2900390625,1496.42004394531,1528.33996582031,56362700,1528.33996582031
"2025-04-10",1528.89001464844,1653.23999023438,1528.89001464844,1582.40002441406,75135100,1582.40002441406
"2025-04-11",1581.05004882812,1594.81994628906,1557.53002929688,1582.58996582031,43882000,1582.58996582031
"2025-04-14",1595.17004394531,1626.05004882812,1595.17004394531,1625.77001953125,32067700,1625.77001953125
"2025-04-15",1633.06005859375,1656.47998046875,1633.06005859375,1656.47998046875,28876900,1656.47998046875
"2025-04-16",1647.43005371094,1655.51000976562,1638.13000488281,1655.22998046875,23851000,1655.22998046875
"2025-04-17",1654.06994628906,1656.0400390625,1639.81994628906,1642.17004394531,18915700,1642.17004394531
"2025-04-22",1644.55004882812,1672.18994140625,1644.55004882812,1672.13000488281,28508900,1672.13000488281
"2025-04-23",1689.15002441406,1704.48999023438,1689.15002441406,1704.46997070312,28794600,1704.46997070312
"2025-04-24",1699.5400390625,1708.2099609375,1695.08996582031,1705.63000488281,24747100,1705.63000488281
"2025-04-25",1708.31994628906,1717.53002929688,1701.51000976562,1705.60998535156,21486500,1705.60998535156
"2025-04-28",1712.21997070312,1714.39001464844,1700.94995117188,1701.83996582031,20681700,1701.83996582031
"2025-04-29",1702.46997070312,1711.28002929688,1699.31005859375,1709.63000488281,31395900,1709.63000488281
"2025-04-30",1713.34997558594,1723.56994628906,1690.98999023438,1698.18994140625,35684300,1698.18994140625
"2025-05-02",1714.03002929688,1726.13000488281,1711.73999023438,1726.13000488281,37771200,1726.13000488281
"2025-05-05",1725.47998046875,1732.35998535156,1718.65002441406,1731.35998535156,18895400,1731.35998535156
"2025-05-06",1731.39001464844,1732.68994140625,1712.52001953125,1716.21997070312,26046800,1716.21997070312
"2025-05-07",1717.73999023438,1727.56005859375,1714.16003417969,1727.31994628906,28334400,1727.31994628906
"2025-05-08",1732.38000488281,1736.05004882812,1720.08996582031,1721.16003417969,24975800,1721.16003417969
"2025-05-09",1727.59997558594,1752.25,1727.01000976562,1750.47998046875,54274900,1750.47998046875
"2025-05-12",1761.41003417969,1780.76000976562,1761.41003417969,1774.9599609375,43176900,1774.9599609375
"2025-05-13",1773.98999023438,1788.60998535156,1767.2900390625,1788.56994628906,37825100,1788.56994628906
"2025-05-14",1784.52001953125,1791.68005371094,1780.98999023438,1790.98999023438,31550700,1790.98999023438
"2025-05-15",1787.92004394531,1793.82995605469,1784.98999023438,1785.83996582031,32454100,1785.83996582031
"2025-05-16",1793.5,1804.10998535156,1787.43994140625,1804.06005859375,29079600,1804.06005859375
"2025-05-19",1800.85998535156,1811.26000976562,1796.02001953125,1810.71997070312,30290000,1810.71997070312
"2025-05-20",1812.93005371094,1831.7099609375,1806.06005859375,1827.51000976562,39067000,1827.51000976562
"2025-05-21",1825.73999023438,1835.7900390625,1808.06005859375,1835.7900390625,40116800,1835.7900390625
"2025-05-22",1825.7099609375,1836.51000976562,1819.88000488281,1828.31005859375,32292800,1828.31005859375
"2025-05-23",1828.7900390625,1837.13000488281,1777.60998535156,1802.33996582031,43314100,1802.33996582031
"2025-05-26",1818,1836.9599609375,1818,1834.56005859375,20576300,1834.56005859375
"2025-05-27",1834.33996582031,1850.27001953125,1832.52001953125,1850.13000488281,33552400,1850.13000488281
"2025-05-28",1861.93005371094,1879.22998046875,1861.14001464844,1876.42004394531,103778400,1876.42004394531
"2025-05-29",1877.88000488281,1877.88000488281,1858.80004882812,1859.13000488281,37018100,1859.13000488281
"2025-05-30",1857.16003417969,1861,1831.17004394531,1831.17004394531,108331200,1831.17004394531
"2025-06-02",1829.65002441406,1847.23999023438,1813.17004394531,1822,31793300,1822
"2025-06-03",1815.10998535156,1828.71997070312,1810.4599609375,1824.47998046875,31297300,1824.47998046875
"2025-06-04",1832.68994140625,1836.89001464844,1827.68994140625,1834.93994140625,36810700,1834.93994140625
"2025-06-05",1835.66003417969,1839.34997558594,1828.40002441406,1839.21997070312,40150500,1839.21997070312
"2025-06-06",1839.18994140625,1842.90002441406,1833.40002441406,1842.82995605469,23178900,1842.82995605469
"2025-06-10",1846.14001464844,1855.72998046875,1835.33996582031,1855.72998046875,30254200,1855.72998046875
"2025-06-11",1857.41003417969,1867.43005371094,1848.57995605469,1867.23999023438,29167800,1867.23999023438
"2025-06-12",1858.94995117188,1860.02001953125,1845.89001464844,1854.97998046875,27772200,1854.97998046875
"2025-06-13",1824.06005859375,1835.5,1811.30004882812,1835.40002441406,51625100,1835.40002441406
"2025-06-16",1825.88000488281,1845.46997070312,1825.88000488281,1834.40002441406,27398800,1834.40002441406
"2025-06-17",1821.17004394531,1822.90002441406,1814.28002929688,1816.68994140625,24094400,1816.68994140625
"2025-06-18",1814.36999511719,1826.10998535156,1787.90002441406,1801.93005371094,32652100,1801.93005371094
"2025-06-19",1791.21997070312,1806.93005371094,1777.93005371094,1779.43005371094,33774600,1779.43005371094
"2025-06-20",1784.80004882812,1803.03002929688,1783.61999511719,1802.06005859375,49443400,1802.06005859375
"2025-06-23",1790.68994140625,1818.88000488281,1784.28002929688,1818.81994628906,26817500,1818.81994628906
"2025-06-24",1840.93994140625,1868.9599609375,1840.93994140625,1867.56994628906,66532500,1867.56994628906
"2025-06-25",1872.9599609375,1873.2099609375,1859.51000976562,1871.21997070312,28071300,1871.21997070312
"2025-06-26",1867.40002441406,1890.40002441406,1867.40002441406,1882.82995605469,34711400,1882.82995605469
"2025-06-27",1888.63000488281,1894.69995117188,1871.31994628906,1877.03002929688,23586700,1877.03002929688
"2025-06-30",1883.10998535156,1883.26000976562,1864.35998535156,1868.02001953125,33005200,1868.02001953125
"2025-07-01",1874.56005859375,1887.69995117188,1865.52001953125,1885.0400390625,48326400,1885.0400390625
"2025-07-02",1888.72998046875,1897.10998535156,1883.02001953125,1893.96997070312,63733300,1893.96997070312
"2025-07-03",1896.94995117188,1915.31005859375,1892.2900390625,1915.23999023438,47020900,1915.23999023438
"2025-07-04",1912.56005859375,1922.16003417969,1907.11999511719,1918.08996582031,32035700,1918.08996582031
"2025-07-07",1916.75,1922.93005371094,1906.5400390625,1919.21997070312,24656600,1919.21997070312
"2025-07-08",1917.7099609375,1946.88000488281,1914.7900390625,1946.88000488281,59897900,1946.88000488281
"2025-07-09",1949.5,1971.15002441406,1943.48999023438,1962.0400390625,50639400,1962.0400390625
"2025-07-10",1960.39001464844,1973.15002441406,1960.39001464844,1968.73999023438,41831500,1968.73999023438
"2025-07-11",1965.14001464844,1965.14001464844,1954.35998535156,1960.17004394531,35802000,1960.17004394531
"2025-07-14",1947.75,1954.2099609375,1938.34997558594,1953.47998046875,33738200,1953.47998046875
"2025-07-15",1961.53002929688,1968.03002929688,1954.94995117188,1960.90002441406,42244300,1960.90002441406
"2025-07-16",1961.38000488281,1967.39001464844,1952.25,1958.56005859375,38014900,1958.56005859375
"2025-07-17",1960.0400390625,1984.86999511719,1960.0400390625,1982.01000976562,48315500,1982.01000976562
"2025-07-18",1985.97998046875,1990.90002441406,1979.66003417969,1985.52001953125,34034600,1985.52001953125
"2025-07-21",1983.97998046875,1984.67004394531,1967.30004882812,1970.41003417969,28067100,1970.41003417969
"2025-07-22",1969.22998046875,1969.22998046875,1948.07995605469,1955.82995605469,35460100,1955.82995605469
"2025-07-23",1964.28002929688,1988.4599609375,1961.17004394531,1967.02001953125,50974800,1967.02001953125
"2025-07-24",1978.06994628906,1984.77001953125,1967.19995117188,1970.23999023438,34657400,1970.23999023438
"2025-07-25",1969.65002441406,1976.97998046875,1955.34997558594,1968.71997070312,26652300,1968.71997070312
"2025-07-28",1985.78002929688,1988.14001464844,1950.10998535156,1950.11999511719,25064100,1950.11999511719
"2025-07-29",1951.59997558594,1975.56005859375,1951.43994140625,1975.56005859375,26822600,1975.56005859375
"2025-07-30",1978.31005859375,1978.31005859375,1963.77001953125,1976.97998046875,34431300,1976.97998046875
"2025-07-31",1980.65002441406,1995.26000976562,1974.85998535156,1994.63000488281,36290100,1994.63000488281
"2025-08-01",1985.31994628906,1985.31994628906,1948.51000976562,1960.06005859375,56710900,1960.06005859375
"2025-08-04",1964.98999023438,2006.09997558594,1964.98999023438,2005.96997070312,47084500,2005.96997070312
"2025-08-05",2012.43994140625,2034.67004394531,2005.9599609375,2034.65002441406,39692400,2034.65002441406
"2025-08-06",2033.68005371094,2039.34997558594,2012.57995605469,2039.34997558594,38305600,2039.34997558594
"2025-08-07",2041.01000976562,2070.080078125,2038.96997070312,2067.40991210938,33069100,2067.40991210938
"2025-08-08",2066.90991210938,2076.77001953125,2060.4599609375,2070.1298828125,27647300,2070.1298828125
"2025-08-11",2073.07006835938,2106.25,2073.07006835938,2106.23999023438,30673200,2106.23999023438
"2025-08-12",2110.71997070312,2121.60009765625,2102.28002929688,2109.65991210938,30950100,2109.65991210938
"2025-08-13",2113.67993164062,2125.21997070312,2103.419921875,2123.7099609375,26876800,2123.7099609375
"2025-08-14",2124.07006835938,2135.2900390625,2120.3701171875,2126.17993164062,29228500,2126.17993164062
"2025-08-18",2126.73999023438,2132.88989257812,2088.96997070312,2092.32006835938,37025200,2092.32006835938
"2025-08-19",2092.26000976562,2105.43994140625,2089.61010742188,2095.93994140625,39088100,2095.93994140625
"2025-08-20",2090.82006835938,2102.169921875,2083.3798828125,2097.21997070312,28218600,2097.21997070312
"2025-08-21",2095.2099609375,2105.38989257812,2091.07006835938,2097.07006835938,30001200,2097.07006835938
"2025-08-22",2103.63989257812,2108.8701171875,2098.6201171875,2103.92993164062,31935500,2103.92993164062
"2025-08-25",2108.93994140625,2126.98999023438,2106.77001953125,2116.10009765625,72343900,2116.10009765625
"2025-08-26",2104.6201171875,2104.6201171875,2063.6298828125,2076.57006835938,78138000,2076.57006835938
"2025-08-27",2077.2900390625,2091.0400390625,2060.830078125,2069.73999023438,40187100,2069.73999023438
"2025-08-28",2074.61010742188,2076.69995117188,2024.17004394531,2043.27001953125,34668600,2043.27001953125
"2025-08-29",2041.7099609375,2045.93994140625,2020.88000488281,2021.68994140625,37312700,2021.68994140625
"2025-09-01",2027.5400390625,2044.91003417969,2019.40002441406,2031.31994628906,26201200,2031.31994628906
"2025-09-02",2030.5,2035.81994628906,1995.43994140625,2001.85998535156,28740900,2001.85998535156
"2025-09-03",2004.56994628906,2034.38000488281,1993.66003417969,2032.17004394531,27186900,2032.17004394531
"2025-09-04",2038.43994140625,2039.93994140625,2021.19995117188,2032.51000976562,50739600,2032.51000976562
"2025-09-05",2035.44995117188,2039.66003417969,2011.4599609375,2023.05004882812,26553300,2023.05004882812
"2025-09-08",2030.32995605469,2034,2004.81005859375,2017.43994140625,25400600,2017.43994140625
"2025-09-09",2022.67004394531,2029.81005859375,2011.06005859375,2014.65002441406,38665600,2014.65002441406
"2025-09-10",2015.69995117188,2031.51000976562,2015.69995117188,2031.51000976562,31122000,2031.51000976562
"2025-09-11",2031.63000488281,2044.19995117188,2026.81005859375,2040.30004882812,32034100,2040.30004882812
"2025-09-12",2046.02001953125,2062.78002929688,2044.38000488281,2062.72998046875,32627900,2062.72998046875
"2025-09-15",2065.17993164062,2068.60009765625,2052.97998046875,2057.56005859375,27129300,2057.56005859375
"2025-09-16",2056.56005859375,2056.56005859375,2033.19995117188,2033.22998046875,26962200,2033.22998046875
"2025-09-17",2033.21997070312,2036.52001953125,2009.35998535156,2019.26000976562,44338800,2019.26000976562
"2025-09-18",2026.05004882812,2034.11999511719,2024.10998535156,2027.0400390625,27288200,2027.0400390625
"2025-09-19",2036.43994140625,2036.43994140625,2025.06005859375,2030.4599609375,65496300,2030.4599609375
"2025-09-22",2028.2099609375,2043.86999511719,2020,2042.63000488281,32749700,2042.63000488281
"2025-09-23",2047.69995117188,2071.52001953125,2046.88000488281,2063.03002929688,31449700,2063.03002929688
"2025-09-24",2061.28002929688,2065.36010742188,2052.06005859375,2065.36010742188,39348700,2065.36010742188
"2025-09-25",2056.10009765625,2056.10009765625,2033.38000488281,2035.2099609375,61191200,2035.2099609375
"2025-09-26",2036.67004394531,2037.77001953125,2021.39001464844,2031.81005859375,32447400,2031.81005859375
"2025-09-29",2037.97998046875,2052.56005859375,2032.59997558594,2034.4599609375,22943600,2034.4599609375
"2025-09-30",2035.05004882812,2036.59997558594,2019.81994628906,2034.21997070312,77790300,2034.21997070312
"2025-10-01",2031.31005859375,2057.78002929688,2025.94995117188,2056.3798828125,38783000,2056.3798828125
"2025-10-02",2057.86010742188,2069.57006835938,2056.7099609375,2057.26000976562,36079700,2057.26000976562
"2025-10-03",2056.35009765625,2088.40991210938,2054.23999023438,2076.7099609375,36936300,2076.7099609375
"2025-10-06",2079.14990234375,2082.3701171875,2049.59008789062,2053.080078125,31251000,2053.080078125
